date,country,sector,mtco2_per_day
2024-11-14,United Kingdom,Industry,0.265879
2024-11-14,United Kingdom,International Aviation,0.0878578
2024-11-14,United Kingdom,Power,0.176733
2024-11-14,United Kingdom,Residential,0.301321
2024-11-15,United Kingdom,Domestic Aviation,0.00546435
2024-11-15,United Kingdom,Ground Transport,0.289815
2024-11-15,United Kingdom,Industry,0.241959
2024-11-15,United Kingdom,International Aviation,0.0953415
2024-11-15,United Kingdom,Power,0.160833
2024-11-15,United Kingdom,Residential,0.279717
2024-11-16,United Kingdom,Domestic Aviation,0.00343331
2024-11-16,United Kingdom,Ground Transport,0.272668
2024-11-16,United Kingdom,Industry,0.0986395
2024-11-16,United Kingdom,International Aviation,0.0909137
2024-11-16,United Kingdom,Power,0.0655669
2024-11-16,United Kingdom,Residential,0.294073
2024-11-17,United Kingdom,Domestic Aviation,0.00410054
2024-11-17,United Kingdom,Ground Transport,0.255404
2024-11-17,United Kingdom,Industry,0.105259
2024-11-17,United Kingdom,International Aviation,0.092346
2024-11-17,United Kingdom,Power,0.0699669
2024-11-17,United Kingdom,Residential,0.276121
2024-11-18,United Kingdom,Domestic Aviation,0.00528835
2024-11-18,United Kingdom,Ground Transport,0.28965
2024-11-18,United Kingdom,Industry,0.258204
2024-11-18,United Kingdom,International Aviation,0.0905081
2024-11-18,United Kingdom,Power,0.171631
2024-11-18,United Kingdom,Residential,0.300972
2024-11-19,United Kingdom,Domestic Aviation,0.0043731
2024-11-19,United Kingdom,Ground Transport,0.292283
2024-11-19,United Kingdom,Industry,0.202495
2024-11-19,United Kingdom,International Aviation,0.0845736
2024-11-19,United Kingdom,Power,0.134601
2024-11-19,United Kingdom,Residential,0.3646
2024-11-20,United Kingdom,Domestic Aviation,0.00498839
2024-11-20,United Kingdom,Ground Transport,0.29399
2024-11-20,United Kingdom,Industry,0.193581
2024-11-20,United Kingdom,International Aviation,0.0828037
2024-11-20,United Kingdom,Power,0.128676
2024-11-20,United Kingdom,Residential,0.418503
2024-11-21,United Kingdom,Domestic Aviation,0.00521288
2024-11-21,United Kingdom,Ground Transport,0.292919
2024-11-21,United Kingdom,Industry,0.261097
2024-11-21,United Kingdom,International Aviation,0.0889284
2024-11-21,United Kingdom,Power,0.173554
2024-11-21,United Kingdom,Residential,0.45777
2024-11-22,United Kingdom,Domestic Aviation,0.00544129
2024-11-22,United Kingdom,Ground Transport,0.292598
2024-11-22,United Kingdom,Industry,0.225967
2024-11-22,United Kingdom,International Aviation,0.0912504
2024-11-22,United Kingdom,Power,0.150203
2024-11-22,United Kingdom,Residential,0.473889
2024-11-23,United Kingdom,Domestic Aviation,0.00250553
2024-11-23,United Kingdom,Ground Transport,0.279032
2024-11-23,United Kingdom,Industry,0.0878426
2024-11-23,United Kingdom,International Aviation,0.0936342
2024-11-23,United Kingdom,Power,0.05839
2024-11-23,United Kingdom,Residential,0.445434
2024-11-24,United Kingdom,Domestic Aviation,0.00346984
2024-11-24,United Kingdom,Ground Transport,0.254489
2024-11-24,United Kingdom,Industry,0.0720193
2024-11-24,United Kingdom,International Aviation,0.0892479
2024-11-24,United Kingdom,Power,0.0478721
2024-11-24,United Kingdom,Residential,0.355901
2024-11-25,United Kingdom,Domestic Aviation,0.00539993
2024-11-25,United Kingdom,Ground Transport,0.288841
2024-11-25,United Kingdom,Industry,0.112774
2024-11-25,United Kingdom,International Aviation,0.0901644
2024-11-25,United Kingdom,Power,0.0749619
2024-11-25,United Kingdom,Residential,0.25317
2024-11-26,United Kingdom,Domestic Aviation,0.00492359
2024-11-26,United Kingdom,Ground Transport,0.292738
2024-11-26,United Kingdom,Industry,0.259953
2024-11-26,United Kingdom,International Aviation,0.0836866
2024-11-26,United Kingdom,Power,0.172794
2024-11-26,United Kingdom,Residential,0.31353
2024-11-27,United Kingdom,Domestic Aviation,0.004458
2024-11-27,United Kingdom,Ground Transport,0.294182
2024-11-27,United Kingdom,Industry,0.292631
2024-11-27,United Kingdom,International Aviation,0.0806598
2024-11-27,United Kingdom,Power,0.194515
2024-11-27,United Kingdom,Residential,0.35926
2024-11-28,United Kingdom,Domestic Aviation,0.00551133
2024-11-28,United Kingdom,Ground Transport,0.292165
2024-11-28,United Kingdom,Industry,0.303924
2024-11-28,United Kingdom,International Aviation,0.0845849
2024-11-28,United Kingdom,Power,0.202022
2024-11-28,United Kingdom,Residential,0.393534
2024-11-29,United Kingdom,Domestic Aviation,0.00552648
2024-11-29,United Kingdom,Ground Transport,0.293181
2024-11-29,United Kingdom,Industry,0.182832
2024-11-29,United Kingdom,International Aviation,0.088701
2024-11-29,United Kingdom,Power,0.121531
2024-11-29,United Kingdom,Residential,0.439888
2024-11-30,United Kingdom,Domestic Aviation,0.00322502
2024-11-30,United Kingdom,Ground Transport,0.279224
2024-11-30,United Kingdom,Industry,0.121983
2024-11-30,United Kingdom,International Aviation,0.0902828
2024-11-30,United Kingdom,Power,0.0810836
2024-11-30,United Kingdom,Residential,0.360772
2024-12-01,United Kingdom,Domestic Aviation,0.0038121
2024-12-01,United Kingdom,Ground Transport,0.266182
2024-12-01,United Kingdom,Industry,0.130133
2024-12-01,United Kingdom,International Aviation,0.0934217
2024-12-01,United Kingdom,Power,0.0723089
2024-12-01,United Kingdom,Residential,0.267609
2024-12-02,United Kingdom,Domestic Aviation,0.00516963
2024-12-02,United Kingdom,Ground Transport,0.30083
2024-12-02,United Kingdom,Industry,0.223807
2024-12-02,United Kingdom,International Aviation,0.0899717
2024-12-02,United Kingdom,Power,0.124359
2024-12-02,United Kingdom,Residential,0.249066
2024-12-03,United Kingdom,Domestic Aviation,0.00513353
2024-12-03,United Kingdom,Ground Transport,0.304766
2024-12-03,United Kingdom,Industry,0.364013
2024-12-03,United Kingdom,International Aviation,0.0859025
2024-12-03,United Kingdom,Power,0.202264
2024-12-03,United Kingdom,Residential,0.326859
2024-12-04,United Kingdom,Domestic Aviation,0.00487518
2024-12-04,United Kingdom,Ground Transport,0.304705
2024-12-04,United Kingdom,Industry,0.373285
2024-12-04,United Kingdom,International Aviation,0.0842436
2024-12-04,United Kingdom,Power,0.207416
2024-12-04,United Kingdom,Residential,0.38552
2024-12-05,United Kingdom,Domestic Aviation,0.00515017
2024-12-05,United Kingdom,Ground Transport,0.306698
2024-12-05,United Kingdom,Industry,0.13075
2024-12-05,United Kingdom,International Aviation,0.0882946
2024-12-05,United Kingdom,Power,0.0726513
2024-12-05,United Kingdom,Residential,0.382317
2024-12-06,United Kingdom,Domestic Aviation,0.00547019
2024-12-06,United Kingdom,Ground Transport,0.304159
2024-12-06,United Kingdom,Industry,0.191101
2024-12-06,United Kingdom,International Aviation,0.093814
2024-12-06,United Kingdom,Power,0.106186
2024-12-06,United Kingdom,Residential,0.314945
2024-12-07,United Kingdom,Domestic Aviation,0.00192448
2024-12-07,United Kingdom,Ground Transport,0.280696
2024-12-07,United Kingdom,Industry,0.108805
2024-12-07,United Kingdom,International Aviation,0.090009
2024-12-07,United Kingdom,Power,0.0604579
2024-12-07,United Kingdom,Residential,0.352085
2024-12-08,United Kingdom,Domestic Aviation,0.00366903
2024-12-08,United Kingdom,Ground Transport,0.261166
2024-12-08,United Kingdom,Industry,0.0979782
2024-12-08,United Kingdom,International Aviation,0.091169
2024-12-08,United Kingdom,Power,0.0544417
2024-12-08,United Kingdom,Residential,0.366278
2024-12-09,United Kingdom,Domestic Aviation,0.0051214
2024-12-09,United Kingdom,Ground Transport,0.299761
2024-12-09,United Kingdom,Industry,0.231089
2024-12-09,United Kingdom,International Aviation,0.0929306
2024-12-09,United Kingdom,Power,0.128405
2024-12-09,United Kingdom,Residential,0.377397
2024-12-10,United Kingdom,Domestic Aviation,0.00492131
2024-12-10,United Kingdom,Ground Transport,0.303156
2024-12-10,United Kingdom,Industry,0.36621
2024-12-10,United Kingdom,International Aviation,0.0873426
2024-12-10,United Kingdom,Power,0.203485
2024-12-10,United Kingdom,Residential,0.392532
2024-12-11,United Kingdom,Domestic Aviation,0.00554608
2024-12-11,United Kingdom,Ground Transport,0.303303
2024-12-11,United Kingdom,Industry,0.489885
2024-12-11,United Kingdom,International Aviation,0.0876091
2024-12-11,United Kingdom,Power,0.272205
2024-12-11,United Kingdom,Residential,0.411311
2024-12-12,United Kingdom,Domestic Aviation,0.00501411
2024-12-12,United Kingdom,Ground Transport,0.30431
2024-12-12,United Kingdom,Industry,0.509882
2024-12-12,United Kingdom,International Aviation,0.0906803
2024-12-12,United Kingdom,Power,0.283317
2024-12-12,United Kingdom,Residential,0.422114
2024-12-13,United Kingdom,Domestic Aviation,0.00551992
2024-12-13,United Kingdom,Ground Transport,0.302352
2024-12-13,United Kingdom,Industry,0.489539
2024-12-13,United Kingdom,International Aviation,0.0976031
2024-12-13,United Kingdom,Power,0.272013
2024-12-13,United Kingdom,Residential,0.406029
2024-12-14,United Kingdom,Domestic Aviation,0.00393746
2024-12-14,United Kingdom,Ground Transport,0.288559
2024-12-14,United Kingdom,Industry,0.218652
2024-12-14,United Kingdom,International Aviation,0.0954539
2024-12-14,United Kingdom,Power,0.121494
2024-12-14,United Kingdom,Residential,0.393394
2024-12-15,United Kingdom,Domestic Aviation,0.00349281
2024-12-15,United Kingdom,Ground Transport,0.261948
2024-12-15,United Kingdom,Industry,0.0847418
2024-12-15,United Kingdom,International Aviation,0.0973407
2024-12-15,United Kingdom,Power,0.0470869
2024-12-15,United Kingdom,Residential,0.349458
2024-12-16,United Kingdom,Domestic Aviation,0.00576068
2024-12-16,United Kingdom,Ground Transport,0.297204
2024-12-16,United Kingdom,Industry,0.136283
2024-12-16,United Kingdom,International Aviation,0.0940939
2024-12-16,United Kingdom,Power,0.0757256
2024-12-16,United Kingdom,Residential,0.303584
2024-12-17,United Kingdom,Domestic Aviation,0.00512389
2024-12-17,United Kingdom,Ground Transport,0.301958
2024-12-17,United Kingdom,Industry,0.197865
2024-12-17,United Kingdom,International Aviation,0.0915786
2024-12-17,United Kingdom,Power,0.109944
2024-12-17,United Kingdom,Residential,0.310182
2024-12-18,United Kingdom,Domestic Aviation,0.00483653
2024-12-18,United Kingdom,Ground Transport,0.302783
2024-12-18,United Kingdom,Industry,0.125002
2024-12-18,United Kingdom,International Aviation,0.0850212
2024-12-18,United Kingdom,Power,0.0694578
2024-12-18,United Kingdom,Residential,0.326921
2024-12-19,United Kingdom,Domestic Aviation,0.00531214
2024-12-19,United Kingdom,Ground Transport,0.301314
2024-12-19,United Kingdom,Industry,0.0980395
2024-12-19,United Kingdom,International Aviation,0.0977656
2024-12-19,United Kingdom,Power,0.0544758
2024-12-19,United Kingdom,Residential,0.289839
2024-12-20,United Kingdom,Domestic Aviation,0.00578735
2024-12-20,United Kingdom,Ground Transport,0.300941
2024-12-20,United Kingdom,Industry,0.105348
2024-12-20,United Kingdom,International Aviation,0.0978581
2024-12-20,United Kingdom,Power,0.0585367
2024-12-20,United Kingdom,Residential,0.365625
2024-12-21,United Kingdom,Domestic Aviation,0.00333124
2024-12-21,United Kingdom,Ground Transport,0.278557
2024-12-21,United Kingdom,Industry,0.0816761
2024-12-21,United Kingdom,International Aviation,0.0972476
2024-12-21,United Kingdom,Power,0.0453834
2024-12-21,United Kingdom,Residential,0.375295
2024-12-22,United Kingdom,Domestic Aviation,0.00327244
2024-12-22,United Kingdom,Ground Transport,0.260338
2024-12-22,United Kingdom,Industry,0.0720972
2024-12-22,United Kingdom,International Aviation,0.0979428
2024-12-22,United Kingdom,Power,0.0400609
2024-12-22,United Kingdom,Residential,0.333702
2024-12-23,United Kingdom,Domestic Aviation,0.00509267
2024-12-23,United Kingdom,Ground Transport,0.29356
2024-12-23,United Kingdom,Industry,0.161592
2024-12-23,United Kingdom,International Aviation,0.0942199
2024-12-23,United Kingdom,Power,0.0897888
2024-12-23,United Kingdom,Residential,0.380902
2024-12-24,United Kingdom,Domestic Aviation,0.00335965
2024-12-24,United Kingdom,Ground Transport,0.267344
2024-12-24,United Kingdom,Industry,0.113498
2024-12-24,United Kingdom,International Aviation,0.0847829
2024-12-24,United Kingdom,Power,0.0630652
2024-12-24,United Kingdom,Residential,0.372783
2024-12-25,United Kingdom,Domestic Aviation,0.000548447
2024-12-25,United Kingdom,Ground Transport,0.132254
2024-12-25,United Kingdom,Industry,0.117368
2024-12-25,United Kingdom,International Aviation,0.0653356
2024-12-25,United Kingdom,Power,0.0652156
2024-12-25,United Kingdom,Residential,0.281142
2024-12-26,United Kingdom,Domestic Aviation,0.00309587
2024-12-26,United Kingdom,Ground Transport,0.204743
2024-12-26,United Kingdom,Industry,0.198135
2024-12-26,United Kingdom,International Aviation,0.0871503
2024-12-26,United Kingdom,Power,0.110094
2024-12-26,United Kingdom,Residential,0.257504
2024-12-27,United Kingdom,Domestic Aviation,0.00421145
2024-12-27,United Kingdom,Ground Transport,0.267479
2024-12-27,United Kingdom,Industry,0.305574
2024-12-27,United Kingdom,International Aviation,0.0926802
2024-12-27,United Kingdom,Power,0.169793
2024-12-27,United Kingdom,Residential,0.291391
2024-12-28,United Kingdom,Domestic Aviation,0.0033592
2024-12-28,United Kingdom,Ground Transport,0.251095
2024-12-28,United Kingdom,Industry,0.259983
2024-12-28,United Kingdom,International Aviation,0.096576
2024-12-28,United Kingdom,Power,0.14446
2024-12-28,United Kingdom,Residential,0.338773
2024-12-29,United Kingdom,Domestic Aviation,0.003706
2024-12-29,United Kingdom,Ground Transport,0.23353
2024-12-29,United Kingdom,Industry,0.127036
2024-12-29,United Kingdom,International Aviation,0.0936012
2024-12-29,United Kingdom,Power,0.0705876
2024-12-29,United Kingdom,Residential,0.341761
2024-12-30,United Kingdom,Domestic Aviation,0.00473825
2024-12-30,United Kingdom,Ground Transport,0.264
2024-12-30,United Kingdom,Industry,0.0928815
2024-12-30,United Kingdom,International Aviation,0.0958677
2024-12-30,United Kingdom,Power,0.0516098
2024-12-30,United Kingdom,Residential,0.32488
2024-12-31,United Kingdom,Domestic Aviation,0.00337664
2024-12-31,United Kingdom,Ground Transport,0.255024
2024-12-31,United Kingdom,Industry,0.0848334
2024-12-31,United Kingdom,International Aviation,0.0876759
2024-12-31,United Kingdom,Power,0.0471378
2024-12-31,United Kingdom,Residential,0.315436
2025-01-01,United Kingdom,Domestic Aviation,0.00266049
2025-01-01,United Kingdom,Ground Transport,0.199377
2025-01-01,United Kingdom,Industry,0.0509443
2025-01-01,United Kingdom,International Aviation,0.0846111
2025-01-01,United Kingdom,Power,0.0415757
2025-01-01,United Kingdom,Residential,0.305711
2025-01-02,United Kingdom,Domestic Aviation,0.00429234
2025-01-02,United Kingdom,Ground Transport,0.258552
2025-01-02,United Kingdom,Industry,0.126372
2025-01-02,United Kingdom,International Aviation,0.0932099
2025-01-02,United Kingdom,Power,0.103132
2025-01-02,United Kingdom,Residential,0.317305
2025-01-03,United Kingdom,Domestic Aviation,0.00532484
2025-01-03,United Kingdom,Ground Transport,0.268206
2025-01-03,United Kingdom,Industry,0.160247
2025-01-03,United Kingdom,International Aviation,0.0965759
2025-01-03,United Kingdom,Power,0.130778
2025-01-03,United Kingdom,Residential,0.436659
2025-01-04,United Kingdom,Domestic Aviation,0.00367474
2025-01-04,United Kingdom,Ground Transport,0.274971
2025-01-04,United Kingdom,Industry,0.215279
2025-01-04,United Kingdom,International Aviation,0.10002
2025-01-04,United Kingdom,Power,0.17569
2025-01-04,United Kingdom,Residential,0.465618
2025-01-05,United Kingdom,Domestic Aviation,0.00345309
2025-01-05,United Kingdom,Ground Transport,0.274491
2025-01-05,United Kingdom,Industry,0.106719
2025-01-05,United Kingdom,International Aviation,0.0916356
2025-01-05,United Kingdom,Power,0.0870937
2025-01-05,United Kingdom,Residential,0.452816
2025-01-06,United Kingdom,Domestic Aviation,0.00456546
2025-01-06,United Kingdom,Ground Transport,0.261551
2025-01-06,United Kingdom,Industry,0.114098
2025-01-06,United Kingdom,International Aviation,0.0936892
2025-01-06,United Kingdom,Power,0.0931159
2025-01-06,United Kingdom,Residential,0.403084
2025-01-07,United Kingdom,Domestic Aviation,0.00430716
2025-01-07,United Kingdom,Ground Transport,0.225033
2025-01-07,United Kingdom,Industry,0.147595
2025-01-07,United Kingdom,International Aviation,0.0890898
2025-01-07,United Kingdom,Power,0.120452
2025-01-07,United Kingdom,Residential,0.430747
2025-01-08,United Kingdom,Domestic Aviation,0.00506453
2025-01-08,United Kingdom,Ground Transport,0.284931
2025-01-08,United Kingdom,Industry,0.253123
2025-01-08,United Kingdom,International Aviation,0.0826929
2025-01-08,United Kingdom,Power,0.206574
2025-01-08,United Kingdom,Residential,0.467108
2025-01-09,United Kingdom,Domestic Aviation,0.00561168
2025-01-09,United Kingdom,Ground Transport,0.293546
2025-01-09,United Kingdom,Industry,0.247481
2025-01-09,United Kingdom,International Aviation,0.0832193
2025-01-09,United Kingdom,Power,0.201969
2025-01-09,United Kingdom,Residential,0.533535
2025-01-10,United Kingdom,Domestic Aviation,0.00556511
2025-01-10,United Kingdom,Ground Transport,0.29406
2025-01-10,United Kingdom,Industry,0.283239
2025-01-10,United Kingdom,International Aviation,0.0924858
2025-01-10,United Kingdom,Power,0.231152
2025-01-10,United Kingdom,Residential,0.51484
2025-01-11,United Kingdom,Domestic Aviation,0.00315669
2025-01-11,United Kingdom,Ground Transport,0.294395
2025-01-11,United Kingdom,Industry,0.267344
2025-01-11,United Kingdom,International Aviation,0.0894314
2025-01-11,United Kingdom,Power,0.21818
2025-01-11,United Kingdom,Residential,0.544651
2025-01-12,United Kingdom,Domestic Aviation,0.00357186
2025-01-12,United Kingdom,Ground Transport,0.289232
2025-01-12,United Kingdom,Industry,0.229195
2025-01-12,United Kingdom,International Aviation,0.0940219
2025-01-12,United Kingdom,Power,0.187046
2025-01-12,United Kingdom,Residential,0.504242
2025-01-13,United Kingdom,Domestic Aviation,0.0052164
2025-01-13,United Kingdom,Ground Transport,0.273885
2025-01-13,United Kingdom,Industry,0.200622
2025-01-13,United Kingdom,International Aviation,0.0862989
2025-01-13,United Kingdom,Power,0.163728
2025-01-13,United Kingdom,Residential,0.465889
2025-01-14,United Kingdom,Domestic Aviation,0.00454251
2025-01-14,United Kingdom,Ground Transport,0.240784
2025-01-14,United Kingdom,Industry,0.24365
2025-01-14,United Kingdom,International Aviation,0.0833907
2025-01-14,United Kingdom,Power,0.198844
2025-01-14,United Kingdom,Residential,0.44076
2025-01-15,United Kingdom,Domestic Aviation,0.00449694
2025-01-15,United Kingdom,Ground Transport,0.290197
2025-01-15,United Kingdom,Industry,0.282451
2025-01-15,United Kingdom,International Aviation,0.0782854
2025-01-15,United Kingdom,Power,0.230509
2025-01-15,United Kingdom,Residential,0.382409
2025-01-16,United Kingdom,Domestic Aviation,0.00486807
2025-01-16,United Kingdom,Ground Transport,0.296673
2025-01-16,United Kingdom,Industry,0.267065
2025-01-16,United Kingdom,International Aviation,0.0840483
2025-01-16,United Kingdom,Power,0.217952
2025-01-16,United Kingdom,Residential,0.349438
2025-01-17,United Kingdom,Domestic Aviation,0.00554878
2025-01-17,United Kingdom,Ground Transport,0.294483
2025-01-17,United Kingdom,Industry,0.262477
2025-01-17,United Kingdom,International Aviation,0.0895344
2025-01-17,United Kingdom,Power,0.214208
2025-01-17,United Kingdom,Residential,0.389955
2025-01-18,United Kingdom,Domestic Aviation,0.0030651
2025-01-18,United Kingdom,Ground Transport,0.296421
2025-01-18,United Kingdom,Industry,0.262237
2025-01-18,United Kingdom,International Aviation,0.0901229
2025-01-18,United Kingdom,Power,0.214012
2025-01-18,United Kingdom,Residential,0.389441
2025-01-19,United Kingdom,Domestic Aviation,0.00373912
2025-01-19,United Kingdom,Ground Transport,0.293512
2025-01-19,United Kingdom,Industry,0.288531
2025-01-19,United Kingdom,International Aviation,0.0912092
2025-01-19,United Kingdom,Power,0.235471
2025-01-19,United Kingdom,Residential,0.408492
2025-01-20,United Kingdom,Domestic Aviation,0.00528265
2025-01-20,United Kingdom,Ground Transport,0.274121
2025-01-20,United Kingdom,Industry,0.333837
2025-01-20,United Kingdom,International Aviation,0.0878676
2025-01-20,United Kingdom,Power,0.272445
2025-01-20,United Kingdom,Residential,0.437676
2025-01-21,United Kingdom,Domestic Aviation,0.00471571
2025-01-21,United Kingdom,Ground Transport,0.242232
2025-01-21,United Kingdom,Industry,0.324835
2025-01-21,United Kingdom,International Aviation,0.0769803
2025-01-21,United Kingdom,Power,0.265099
2025-01-21,United Kingdom,Residential,0.449828
2025-01-22,United Kingdom,Domestic Aviation,0.00443844
2025-01-22,United Kingdom,Ground Transport,0.290396
2025-01-22,United Kingdom,Industry,0.32113
2025-01-22,United Kingdom,International Aviation,0.0785869
2025-01-22,United Kingdom,Power,0.262075
2025-01-22,United Kingdom,Residential,0.430731
2025-01-23,United Kingdom,Domestic Aviation,0.0050707
2025-01-23,United Kingdom,Ground Transport,0.297542
2025-01-23,United Kingdom,Industry,0.190671
2025-01-23,United Kingdom,International Aviation,0.0829324
2025-01-23,United Kingdom,Power,0.155607
2025-01-23,United Kingdom,Residential,0.436243
2025-01-24,United Kingdom,Domestic Aviation,0.00215636
2025-01-24,United Kingdom,Ground Transport,0.295125
2025-01-24,United Kingdom,Industry,0.0946661
2025-01-24,United Kingdom,International Aviation,0.0858832
2025-01-24,United Kingdom,Power,0.0772572
2025-01-24,United Kingdom,Residential,0.424903
2025-01-25,United Kingdom,Domestic Aviation,0.00359412
2025-01-25,United Kingdom,Ground Transport,0.296446
2025-01-25,United Kingdom,Industry,0.0918553
2025-01-25,United Kingdom,International Aviation,0.0933662
2025-01-25,United Kingdom,Power,0.0749633
2025-01-25,United Kingdom,Residential,0.38613
2025-01-26,United Kingdom,Domestic Aviation,0.00341688
2025-01-26,United Kingdom,Ground Transport,0.293611
2025-01-26,United Kingdom,Industry,0.0647314
2025-01-26,United Kingdom,International Aviation,0.0887949
2025-01-26,United Kingdom,Power,0.0528275
2025-01-26,United Kingdom,Residential,0.382715
2025-01-27,United Kingdom,Domestic Aviation,0.00492506
2025-01-27,United Kingdom,Ground Transport,0.274343
2025-01-27,United Kingdom,Industry,0.0903713
2025-01-27,United Kingdom,International Aviation,0.0886085
2025-01-27,United Kingdom,Power,0.0737522
2025-01-27,United Kingdom,Residential,0.408741
2025-01-28,United Kingdom,Domestic Aviation,0.0046697
2025-01-28,United Kingdom,Ground Transport,0.238824
2025-01-28,United Kingdom,Industry,0.122212
2025-01-28,United Kingdom,International Aviation,0.0756509
2025-01-28,United Kingdom,Power,0.0997374
2025-01-28,United Kingdom,Residential,0.392412
2025-01-29,United Kingdom,Domestic Aviation,0.00544526
2025-01-29,United Kingdom,Ground Transport,0.290204
2025-01-29,United Kingdom,Industry,0.132776
2025-01-29,United Kingdom,International Aviation,0.0768571
2025-01-29,United Kingdom,Power,0.108359
2025-01-29,United Kingdom,Residential,0.375462
2025-01-30,United Kingdom,Domestic Aviation,0.00589741
2025-01-30,United Kingdom,Ground Transport,0.296299
2025-01-30,United Kingdom,Industry,0.192209
2025-01-30,United Kingdom,International Aviation,0.0825094
2025-01-30,United Kingdom,Power,0.156863
2025-01-30,United Kingdom,Residential,0.388392
2025-01-31,United Kingdom,Domestic Aviation,0.00560801
2025-01-31,United Kingdom,Ground Transport,0.295583
2025-01-31,United Kingdom,Industry,0.2606
2025-01-31,United Kingdom,International Aviation,0.087551
2025-01-31,United Kingdom,Power,0.212677
2025-01-31,United Kingdom,Residential,0.417729
2025-02-01,United Kingdom,Domestic Aviation,0.00363553
2025-02-01,United Kingdom,Ground Transport,0.334476
2025-02-01,United Kingdom,Industry,0.230956
2025-02-01,United Kingdom,International Aviation,0.0916977
2025-02-01,United Kingdom,Power,0.139884
2025-02-01,United Kingdom,Residential,0.399289
2025-02-02,United Kingdom,Domestic Aviation,0.00407046
2025-02-02,United Kingdom,Ground Transport,0.330904
2025-02-02,United Kingdom,Industry,0.21343
2025-02-02,United Kingdom,International Aviation,0.0920394
2025-02-02,United Kingdom,Power,0.12927
2025-02-02,United Kingdom,Residential,0.380547
2025-02-03,United Kingdom,Domestic Aviation,0.00557362
2025-02-03,United Kingdom,Ground Transport,0.312631
2025-02-03,United Kingdom,Industry,0.264419
2025-02-03,United Kingdom,International Aviation,0.0841505
2025-02-03,United Kingdom,Power,0.160152
2025-02-03,United Kingdom,Residential,0.377505
2025-02-04,United Kingdom,Domestic Aviation,0.00512261
2025-02-04,United Kingdom,Ground Transport,0.277361
2025-02-04,United Kingdom,Industry,0.178434
2025-02-04,United Kingdom,International Aviation,0.0817642
2025-02-04,United Kingdom,Power,0.108073
2025-02-04,United Kingdom,Residential,0.383555
2025-02-05,United Kingdom,Domestic Aviation,0.00550305
2025-02-05,United Kingdom,Ground Transport,0.327542
2025-02-05,United Kingdom,Industry,0.304875
2025-02-05,United Kingdom,International Aviation,0.0787688
2025-02-05,United Kingdom,Power,0.184655
2025-02-05,United Kingdom,Residential,0.367153
2025-02-06,United Kingdom,Domestic Aviation,0.00571208
2025-02-06,United Kingdom,Ground Transport,0.336398
2025-02-06,United Kingdom,Industry,0.335117
2025-02-06,United Kingdom,International Aviation,0.0857824
2025-02-06,United Kingdom,Power,0.202972
2025-02-06,United Kingdom,Residential,0.402415
2025-02-07,United Kingdom,Domestic Aviation,0.0056474
2025-02-07,United Kingdom,Ground Transport,0.334675
2025-02-07,United Kingdom,Industry,0.142079
2025-02-07,United Kingdom,International Aviation,0.090224
2025-02-07,United Kingdom,Power,0.0860539
2025-02-07,United Kingdom,Residential,0.418695
2025-02-08,United Kingdom,Domestic Aviation,0.00309727
2025-02-08,United Kingdom,Ground Transport,0.336088
2025-02-08,United Kingdom,Industry,0.24287
2025-02-08,United Kingdom,International Aviation,0.0937366
2025-02-08,United Kingdom,Power,0.1471
2025-02-08,United Kingdom,Residential,0.450493
2025-02-09,United Kingdom,Domestic Aviation,0.00357519
2025-02-09,United Kingdom,Ground Transport,0.333503
2025-02-09,United Kingdom,Industry,0.176082
2025-02-09,United Kingdom,International Aviation,0.091274
2025-02-09,United Kingdom,Power,0.106648
2025-02-09,United Kingdom,Residential,0.416911
2025-02-10,United Kingdom,Domestic Aviation,0.00527224
2025-02-10,United Kingdom,Ground Transport,0.310979
2025-02-10,United Kingdom,Industry,0.201122
2025-02-10,United Kingdom,International Aviation,0.0894327
2025-02-10,United Kingdom,Power,0.121815
2025-02-10,United Kingdom,Residential,0.406803
2025-02-11,United Kingdom,Domestic Aviation,0.00478307
2025-02-11,United Kingdom,Ground Transport,0.273462
2025-02-11,United Kingdom,Industry,0.271899
2025-02-11,United Kingdom,International Aviation,0.0833965
2025-02-11,United Kingdom,Power,0.164683
2025-02-11,United Kingdom,Residential,0.447403
2025-02-12,United Kingdom,Domestic Aviation,0.00528186
2025-02-12,United Kingdom,Ground Transport,0.323165
2025-02-12,United Kingdom,Industry,0.32437
2025-02-12,United Kingdom,International Aviation,0.0819306
2025-02-12,United Kingdom,Power,0.196463
2025-02-12,United Kingdom,Residential,0.447814
2025-02-13,United Kingdom,Domestic Aviation,0.00570325
2025-02-13,United Kingdom,Ground Transport,0.331488
2025-02-13,United Kingdom,Industry,0.370309
2025-02-13,United Kingdom,International Aviation,0.0871526
2025-02-13,United Kingdom,Power,0.224287
2025-02-13,United Kingdom,Residential,0.434104
2025-02-14,United Kingdom,Domestic Aviation,0.00571315
2025-02-14,United Kingdom,Ground Transport,0.332713
2025-02-14,United Kingdom,Industry,0.350385
2025-02-14,United Kingdom,International Aviation,0.0953434
2025-02-14,United Kingdom,Power,0.21222
2025-02-14,United Kingdom,Residential,0.448632
2025-02-15,United Kingdom,Domestic Aviation,0.00310635
2025-02-15,United Kingdom,Ground Transport,0.331154
2025-02-15,United Kingdom,Industry,0.312877
2025-02-15,United Kingdom,International Aviation,0.0948988
2025-02-15,United Kingdom,Power,0.189502
2025-02-15,United Kingdom,Residential,0.44643
